,name,star,rating,platforms,n_ratings,genres,content,img
16,观者之巢穴 Beholder's Lair,25,3.5,PC,0,游戏 / 冒险 / 动作,,https://img9.doubanio.com/lpic/s33808665.jpg
17,步行模拟器 Walking Simulator,20,4.0,PC,3,游戏 / 角色扮演 / 冒险 / 动作,制作还蛮精良的傻屌送快递模拟器 路上好不容易碰到个人还打我 鼠标灵敏度优化有问题 送完第一个快递拿第二件快递手提箱刚要出门时 门一关把我压地底下了 不论怎么按X键都站不起来 那行吧,https://img9.doubanio.com/lpic/s33588885.jpg
18,手动的塞缪尔 周年纪念版 Manual Samuel - Anniversary Edition,30,3.5,PC,0,游戏 / 冒险,,https://img9.doubanio.com/lpic/s33801754.jpg
19,哞哩的长梦 Moolii's Dreamland,30,3.0,PC,2,游戏 / 冒险 / 动作,抽奖抽到的游戏！射击类闯关游戏，画风可爱，音乐也可爱，主角有点像阿狸～,https://img2.doubanio.com/lpic/s33662991.jpg
0,路之祭：雾里迷踪 Rite of Passage - Hide and Seek - CE,20,4.0,PC,10,游戏 / 冒险,还可以吧，故事挺长的，貌似没有中文版，但英文版的用词还挺简单的，玩着不影响。我买的是iPad完整版，但中途一定要下载一个中国商店没有的游戏才可以继续玩，害我要更改到澳门商店才买到了才能继续，还好我有澳门信用卡，不然大陆visa它都不收。太麻烦了……,https://img9.doubanio.com/lpic/s28074634.jpg
1,奇异档案2：神秘灯塔 Strange Cases 2: The Lighthouse Mystery,30,4.0,PS4,5,游戏 / 益智 / 冒险,没想到十年后在豆瓣搜到了奇异档案！小时候下载的第一套寻物解密游戏，当时很着迷……故事线波折也挺有想象力，小小地满足了一下童年侦探梦,https://img9.doubanio.com/lpic/s29458215.jpg
2,钢铁机师 STEEL DIVER,30,3.0,3DS,7,游戏 / 射击 / 冒险 / 动作,citra达到满速时就好了,https://img2.doubanio.com/lpic/s29330011.jpg
3,帕拉代姆 Paradigm,25,3.5,PC / Mac / Linux,10,游戏 / 冒险,不管是“神童计划”、后苏联背景下的后启示录世界这种大的背景，还是公司接待室坐着的中世纪骑士或者是会说话的饮水机，都显示出了一种超现实主义的荒诞感和冷幽默；此外作者在台词中埋藏的各种笑点，对流行文化/次文化的各种恶搞，以及有关sitcom的各种梗，都能让人会心一笑，使游戏更加有趣,https://img3.doubanio.com/lpic/s29565510.jpg
4,白昼梦之旅 CLOSER - anagnorisis,40,4.0,PC / iPhone / iPad / Android,3,游戏 / 冒险 / 动作,至简的黑白色画面和操作，氛围靠音乐和飘缈的台词烘托。,https://img9.doubanio.com/lpic/s33811116.jpg
5,头部寄生虫 Head Worms,30,3.0,PC,0,游戏 / 冒险,,https://img9.doubanio.com/lpic/s33811124.jpg
6,宝石深渊 Gem Deeps,20,3.0,PC,0,游戏 / 冒险 / 动作,,https://img2.doubanio.com/lpic/s33811121.jpg
7,养家之人 Family Man,35,3.5,PC,21,游戏 / 第一人称射击 / 角色扮演 / 冒险,哇……那个网红的诡计,https://img2.doubanio.com/lpic/s33647891.jpg
8,冒险少年 小人拉尔夫大冒险,20,3.0,PS,2,游戏 / 冒险 / 动作,,https://img2.doubanio.com/lpic/s32329363.jpg
9,暗影之枪 战争游戏 Shadowgun War Games,30,4.0,iPhone / Android,1,游戏 / 射击 / 角色扮演 / 冒险 / 动作,,https://img1.doubanio.com/lpic/s33813188.jpg
10,我的女神问答 クイズああっ女神さまっ～闘う翼とともに～,25,4.0,DC/Dreamcast / Arcade/街机,0,游戏 / 角色扮演 / 冒险 / 动作,,https://img9.doubanio.com/lpic/s33811106.jpg
11,不可能完成的任务2 波塞冬计划 WinBack 2: Project Poseidon ,40,4.5,PS2 / Xbox,0,游戏 / 射击 / 角色扮演 / 冒险 / 动作,,https://img2.doubanio.com/lpic/s33814232.jpg
12,星际火狐大冒险 スターフォックスアドベンチャー,35,4.0,NGC/GameCube,2,游戏 / 冒险 / 射击 / 动作 / 飞行模拟,,https://img9.doubanio.com/lpic/s29095865.jpg
13,玻璃蔷薇 玻璃ノ薔薇,35,4.5,PS2,1,游戏 / 冒险,男主角建模是 松冈昌宏,https://img1.doubanio.com/lpic/s29876909.jpg
14,果汁世界 Juice Galaxy,35,4.0,PC,4,游戏 / 角色扮演 / 冒险 / 动作,很强 作者美学世界很独特,https://img1.doubanio.com/lpic/s33818188.jpg
15,女巫的遗产8：黑暗降临 Witches Legacy 8: Dark Days to Come,20,3.0,PC / Mac,1,游戏 / 益智 / 冒险,,https://img1.doubanio.com/lpic/s33818787.jpg
16,苏丹的复仇 انتقام السلاطين,30,4.0,iPhone / Android,0,游戏 / 即时战略 / 模拟 / 冒险 / 策略 / 动作,这是游戏？,https://img1.doubanio.com/lpic/s33820179.jpg
17,旅立的剑士 港のトレイジア,25,4.0,MD/世嘉五代,0,游戏 / 角色扮演 / 冒险 / 动作,,https://img9.doubanio.com/lpic/s33820264.jpg
18,凯撒雄心 WarriorofRome,20,4.0,MD/世嘉五代,1,游戏 / 即时战略 / 角色扮演 / 冒险 / 策略 / 动作,虽然说是即时战略游戏，但画面和玩法也实在是……太抽象了点,https://img1.doubanio.com/lpic/s33820268.jpg
19,屠杀者2监狱突袭 Slaughter 2 Prison Assault,30,4.5,iPhone / Android,1,游戏 / 射击 / 角色扮演 / 冒险 / 动作,虽然会无聊，但是玩得挺爽,https://img9.doubanio.com/lpic/s33820816.jpg
0,放逐者：高清版 Forsaken Remastered,20,3.5,PC / Mac / Linux,0,游戏 / 第一人称射击 / 冒险 / 动作,,https://img2.doubanio.com/lpic/s33821553.jpg
1,屠杀者 Slaughter,35,3.0,iPhone / Android,1,游戏 / 射击 / 角色扮演 / 冒险 / 动作,流程不长，全英所以剧情不太明白，一路突突突到加油站坐车溜，结束游戏。开枪状态下，准心只要对上敌人就会自动开枪，所以只要用两个轮盘移动人物和视角就可以了。手机上fps玩得少，第一次体验到这种操作逻辑，还挺巧妙，挺适合移动设备的。敌人有拿枪的，有拿斧子冲上来的，有实验体一样的人形，有身形胖大的怪物。应该是个大闹改造人实验室的故事吧。,https://img2.doubanio.com/lpic/s33823183.jpg
2,暴君的游戏 Despot's Game,30,3.5,PC,14,游戏 / 角色扮演 / 冒险 / 策略,等一个正式版,https://img9.doubanio.com/lpic/s33823174.jpg
3,请爱我的电脑游戏 Please Love My Computer Game,30,4.5,PC,1,游戏 / 冒险,太私人了，完全不知道怎么玩,https://img3.doubanio.com/lpic/s29715050.jpg
4,都娜 Doona,40,3.5,iPhone / Android,2,游戏 / 角色扮演 / 冒险 / 动作,,https://img2.doubanio.com/lpic/s33823502.jpg
5,Growbot,30,3.0,PC / Mac / Linux,0,游戏 / 冒险,<Steam游戏节>游戏时间6分钟，简直太没诚意以及太不自信了，试用版只能玩两个场景，场景一拿到扳手然后给八音盒上弦、把猪猪塞到脑子里，场景二遇见队长把她唤醒，然后就没了，没了，呃。,https://img2.doubanio.com/lpic/s33823501.jpg
6,In My Shadow,20,4.5,PC,2,游戏 / 冒险,<Steam游戏节>试玩版，可以玩第一个图的前12关，游戏时间57分钟，脑细胞主要耗在第2、第11关，搞了好久。利用物品的阴影、透视关系来搭建2D横版的场景，然后过关，玩法有些单一、跳跃判定很差（跑的时候按“跳”大概率跳不起来，得站稳了立定跳远），关卡间穿插了女主回忆童年的故事，感觉是温情向，就是人物建模着实有点可怕。,https://img1.doubanio.com/lpic/s33823498.jpg
7,索尼克狂奔 Sonic Runners,25,4.0,iPhone / iPad / Android,6,游戏 / 冒险 / 动作,中文iOS上架，成功骗走了我的六块钱。,https://img1.doubanio.com/lpic/s29494278.jpg
8,NEW GAME！ 挑战舞台 NEW GAME! -THE CHALLENGE STAGE!-,25,3.0,PS4 / PSV/PS Vita,6,游戏 / 冒险,非常的粉丝向，流程超级无聊。按阿波根、樱、篠田、饭岛、泷本、八神、叶月、远山的顺序一个个攻略……居然还有给青叶凹点的不同岗位分歧ED……最后进入远山路线，真的是在用青叶攻略这位女士么？完全是无法攻略状态（这游戏对青叶就只有泷本女士能真正的攻略……大多都是在旁观别人秀恩爱）。有冲绳旅行部分，还有北海道旅行，北海道和OVA一样，但细节多了很多。在远山路线，看得到远山的心理活动给一览无余，嫉妒关爱啥都有。远山对八神的感情很深，八神病倒，青叶给八神做蛋酒最后还和远山一起做，八神享尽「齐人之福」，最后青叶说像她们夫妻一样，没青叶的事了。,https://img9.doubanio.com/lpic/s28923255.jpg
9,迷雾生存 Mist Survival,40,3.5,PC,3,游戏 / 模拟 / 冒险,太喜欢了，完全停不下来。,https://img2.doubanio.com/lpic/s33827042.jpg
10,三重梦魇 Deep Sleep Trilogy,35,3.0,PC,4,游戏 / 冒险,妹想到豆瓣居然有条目，玩的时候是免费网页版，阴森森孤零零真的爱🖤看到steam有标价了打算贡献一点钱再玩一次,https://img2.doubanio.com/lpic/s33827441.jpg
11,神枪少女2 Gunslinger Girl Volume II,20,4.5,PS2,2,游戏 / 冒险 / 动作,,https://img1.doubanio.com/lpic/s29829388.jpg
12,修道院：破碎的瓷器 Remothered: Broken Porcelain,20,3.5,PC / PS4 / Xbox One / Nintendo Switch,41,游戏 / 冒险 / 动作,"爱了爱了，剧情爱了，玩个恐怖游戏差点没憋住泪！
8.4小时东瞅瞅西逛逛成功通关！
bug恢复的挺多，游玩期间没有遇到任何一个bug，好评！入手之前还怕被bug坑会重进好几遍游戏，结果是我想多了！
游戏注重剧情，潜行boss战都比较简单，唯一烦人的就是收集物品，大多数时候你必须调整好一个角度来捡瓶子或者开关厨子门之类的。自己一开始还认真潜行，后来直接就莽，发现怪好傻。
操作也并没有像其他人所说的那么难（相比同类型游戏确实有点恶心），战斗方面花里胡哨，大多数都是没必要的设定。
在前作的基础上引入了新的游戏方式和叙述要素，完美契合新玩家和系列作品老玩家的体验需求。
无需担心忘记前作剧情而不晓得剧情发展状况，游戏开始时会让玩家自行选择是否简单过一遍前作剧情。
不知道还会不会有第三部，期待就对了！！！",https://img1.doubanio.com/lpic/s33553809.jpg
13,山姆和迈克斯流浪记 Sam & Max Hit the Road,25,4.0,PC / Mac / Linux,2,游戏 / 冒险,挺不错的！最近突然想玩一些DOS老游戏！很怀念那种感觉,https://img3.doubanio.com/lpic/s27265960.jpg
14,歌利亚巨人 Goliath,40,4.0,Xbox One,3,游戏 / 冒险 / 动作,微软送的,https://img1.doubanio.com/lpic/s28804388.jpg
15,深空失忆 Syndrome,40,3.5,PC / Mac / PS4,2,游戏 / 益智 / 射击 / 冒险 / 动作,在indie游戏里属于上乘之作，使用虚幻3引擎，艺术风格非常贴合太空恐怖题材，敌人设计有点Doom和异型的感觉，融机械的冰冷单调和死灵的面目可憎于一体，与Doom不同在于主角是个打几下就死的普通人，突出生存要素。场景设计到位，明暗切换和音效都有机服务于营造气氛。美中不足在于操作滞涩，解谜内容比较单一(当然为了找东西在各种阴森场景中到处跑还是很高压的),https://img9.doubanio.com/lpic/s33585384.jpg
16,古墓丽影黄金版：未竟的事业 Tomb Raider Gold: Unfinished Business,25,3.0,PC,9,游戏 / 冒险 / 动作," “猫之阴影”
回到埃及哈蒙城探索一座用于供奉埃及猫神巴斯泰托的古墓。
“未竟的事业”
返回亚特兰蒂斯摧毁异形巢穴，阻止其入侵人类世界。",https://img3.doubanio.com/lpic/s33830890.jpg
17,奇迹花园,25,3.5,PC,3,游戏 / 角色扮演 / 冒险,其实也是TGL出品，台湾游戏公司代理吧（我没记错的话），然后主角是庄园的老师，但是操控的是加入的四个不同属性的学徒还有他们的精灵，我记得第一个角色还是叫“阿雅”，本来养花+打怪感觉会很好玩，可是……完全不看攻略不知道要干嘛，而且养花就尬。我记得我就玩到4个学徒都加入刷多1个主线就弃了。太限制自由发展的部分了。,https://img9.doubanio.com/lpic/s28818395.jpg
18,Fractalis,25,3.5,PC,0,游戏 / 冒险,,https://img9.doubanio.com/lpic/s33831204.jpg
19,失去一切 all is lost,40,7.4,iPhone / iPad / Android,9,游戏 / 竞速 / 冒险 / 动作,好玩，就是有点枯燥。,https://img1.doubanio.com/lpic/s29929379.jpg
0,亦春秋 Power Of Seasons,35,3.5,PC,23,游戏 / 角色扮演 / 冒险 / 动作,🎹支持一下国产游戏，打击感软绵绵的，配乐觉得别扭。,https://img1.doubanio.com/lpic/s29887178.jpg
1,LEGIE,35,4.5,PC,0,游戏 / 角色扮演 / 冒险,,https://img9.doubanio.com/lpic/s33834106.jpg
2,古董店守卫：复活之书 The Keeper of Antiques: The Revived Book,30,4.0,PC / Mac,1,游戏 / 益智 / 冒险,,https://img1.doubanio.com/lpic/s33835128.jpg
3,cos大乱斗,35,3.5,iPhone / iPad / Android,6,游戏 / 卡牌 / 角色扮演 / 冒险,嗯。。不觉得这个游戏是动漫迷的福音...还收了一块钱哎,https://img9.doubanio.com/lpic/s28063905.jpg
4,松景 Pineview Drive,25,3.0,PC / PS4 / Xbox One / Wii U / Nintendo Switch / Linux,1,游戏 / 冒险,creepy :D,https://img1.doubanio.com/lpic/s28993697.jpg
5,永恒之柱2：死亡之火 - 寒冬巨兽 Pillars of Eternity II: Deadfire - Beast of Winter,40,4.5,PC / Mac / PS4 / Xbox One / Nintendo Switch / Linux,2,游戏 / 角色扮演 / 冒险,,https://img1.doubanio.com/lpic/s33837079.jpg
6,永恒之柱 - 白色远征第一部分 Pillars of Eternity - The White March Part I,40,4.0,PC / Mac / PS4 / Xbox One / Nintendo Switch / Linux,1,游戏 / 角色扮演 / 冒险,,https://img9.doubanio.com/lpic/s33837076.jpg
7,"永恒之柱2：死亡之火 - 探索者，杀戮者，幸存者 Pillars of Eternity II: Deadfire - Seeker, Slayer, Survivor",35,4.5,PC / Mac / PS4 / Xbox One / Nintendo Switch / Linux,2,游戏 / 角色扮演 / 冒险,,https://img1.doubanio.com/lpic/s33837078.jpg
8,失忆症：贾斯汀 Amnesia: Justine,40,4.5,PC / Mac / PS4 / Xbox One / Nintendo Switch / Linux,6,游戏 / 冒险,"一个藏得非常深的DLC，如果不是查看成就，几乎要错过。虽然还是原作的框架，但因为简短的缘故，无论解密和追逐都紧凑得很，质量也相当高。
3个主要谜题有点《电锯惊魂》里竖锯游戏的意思，在伤害他人与伤害自己（相对地）间做出抉择。在现实生活中，很难想象有人能在这么大的压力和恐惧下做出利他决定。或许只有在游戏中，我们才能做一个更好的人？
无存档的机制乍看上去比较硬核，在这种简短的流程下还可以接受。不过事实上，游戏后期最大的恐惧并非来源于环境或怪物，而是对“再来一遍”的无奈与忧愁……结果自然和其他硬核游戏一样，彻底沦为背版的狂欢。
女魔头的设定比较有趣，折磨、虐待、疯狂、操控人心，名字似乎来源于萨德侯爵的某本书。
临了发现游戏包体还藏着一个秘密压缩文件，内含原画和一些设计文档，制作组真是热爱游戏的人。",https://img9.doubanio.com/lpic/s33474776.jpg
9,蹦蹦球 Bouncy Butter Ball,20,3.0,PC,3,游戏 / 冒险 / 动作,,https://img2.doubanio.com/lpic/s33837681.jpg
10,夜幕降临 The Nightfall,40,4.5,PC / PS4 / Nintendo Switch,0,游戏 / 冒险,,https://img9.doubanio.com/lpic/s33758885.jpg
11,地狱猎人 HellSign,20,4.5,PC,8,游戏 / 角色扮演 / 冒险 / 动作,虽然只是半成品，但是挺好玩的，有合作模式就好了,https://img1.doubanio.com/lpic/s29921819.jpg
12,爆发 Outbreak,30,3.0,PC / PS4 / Xbox One / Nintendo Switch,0,游戏 / 冒险 / 动作,,https://img1.doubanio.com/lpic/s33838658.jpg
13,杰瑞泡泡 JellyChase,20,3.0,Windows Phone,5,游戏 / 益智 / 冒险 / 动作,小时侯喜欢玩,https://img2.doubanio.com/lpic/s28919691.jpg
14,TOGUM,40,4.0,PC,0,游戏 / 冒险 / 动作,,https://img2.doubanio.com/lpic/s33839021.jpg
15,鬼妇 Pamali: Indonesian Folklore Horror,30,4.0,PC,6,游戏 / 冒险,"原谅我放弃这款游戏，真的打扫的恶心。。。。。。
这么多结局也够变态！",https://img9.doubanio.com/lpic/s33522664.jpg
16,老校车 Old School RuneScape,35,4.0,PC / iPhone / Android,0,游戏 / 大型多人在线 / 冒险,,https://img9.doubanio.com/lpic/s33839164.jpg
17,Diabolic,30,4.0,PC,0,游戏 / 冒险 / 动作,,https://img2.doubanio.com/lpic/s33839162.jpg
18,醉铁拳 VR,25,3.0,PC / Steam VR / Valve Index / HTC Vive,2,游戏 / 格斗 / 冒险 / 动作,这游戏我真是…,https://img9.doubanio.com/lpic/s33840494.jpg
19,迷室：往逝 The Room: Old Sins,35,4.0,PC / iPhone / Android,1423,游戏 / 益智 / 角色扮演 / 冒险,"依然是饕餮大宴，吃得心满意足。😆
3D就该这么用，而不是做个人物跑起来还掉胳膊掉腿。
这一作的进度系统很赞，就是屋顶上最终放家族纹章的位置。整个舞台是一间阁楼里的玩具屋（也即现实中夫妇二人的大宅），是中心聚合的，不是前作那种四向发散的，不用到处走，很方便。日本屋里混合了中日古风元素。结局阁楼套阁楼套阁楼又套阁楼的结构配合剧情，非常悲伤。画面黑暗恐怖程度大幅降低，以明亮色调为主，比较友好。
the  room 系列是同类解谜游戏的翘楚，仿作们完全无法超越它，制作团队真是宝。期待第五作。",https://img2.doubanio.com/lpic/s33841003.jpg
0,烟火 FIREWORK,40,4.0,PC,3,游戏 / 冒险 / 动作,GameStudio做的像素山寨Rockman，美术不错，前面的音乐有点独特。游戏内容偶尔有亮点，但整体不是很有趣，人物攻击和技能没特色，致使Boss战斗变得不那么灵活。,https://img2.doubanio.com/lpic/s33841533.jpg
1,燃油机车：战斗屠杀 Gas Guzzlers: Combat Carnage,30,3.5,PC,0,游戏 / 射击 / 竞速 / 冒险 / 体育 / 动作,,https://img2.doubanio.com/lpic/s29511191.jpg
2,酒馆勇士：盛宴狂欢 TAVERN GUARDIANS: BANQUET,25,4.0,PC / iPhone,1,游戏 / 益智 / 冒险 / 策略,可惜依然是回合制，三消在我看来很重要的一个乐趣在于快速地消除，一个接一个，但很多三消RPG、三消混合游戏都没有能保留这种快节奏。,https://img1.doubanio.com/lpic/s29960989.jpg
3,动物园传奇 Zoo Saga,20,4.0,PC / Mac / iPhone / iPad / Android / Linux,1,游戏 / 角色扮演 / 冒险,,https://img2.doubanio.com/lpic/s33567903.jpg
4,古董店守卫4：过去的阴影 The Keeper of Antiques 4: Shadows From the Past,25,3.0,PC / Mac,1,游戏 / 益智 / 冒险,,https://img9.doubanio.com/lpic/s33843934.jpg
5,血腥兔子：游戏版 Bloody Bunny: The Game,25,4.0,Nintendo Switch,0,游戏 / 冒险 / 动作,看过一个动画短片就是我这个游戏的。,https://img3.doubanio.com/lpic/s33843960.jpg
6,口袋妖怪乐园2：超越世界 ポケパーク2 〜Beyond the World〜,30,3.0,Wii,4,游戏 / 冒险 / 动作,打给儿子看的。。。有点无聊，但这作比1 好了不少。,https://img1.doubanio.com/lpic/s29324937.jpg
7,守护光明 Steven Universe: Save the Light,35,4.5,PC / PS4 / Xbox,1,游戏 / 角色扮演 / 冒险 / 动作,日式RPG+Steven Universe IP，游戏质量中规中矩更多的是粉丝向加成。,https://img2.doubanio.com/lpic/s29516601.jpg
8,神之茶 Tea for God,20,3.0,Oculus Quest,3,游戏 / 第一人称射击 / 冒险,可以说是神的孩子设计的游戏了,https://img2.doubanio.com/lpic/s33846662.jpg
9,安石 AnShi,35,3.5,PC,1,游戏 / 冒险 / 动作,游戏流程很丝滑，滑板模拟器，很不错,https://img1.doubanio.com/lpic/s33847659.jpg
10,致命狙击 Kill Shot Bravo,35,4.5,iPhone / iPad / Android,0,游戏 / 第一人称射击 / 射击 / 冒险 / 动作,,https://img2.doubanio.com/lpic/s33850281.jpg
11,外星特工 Agent Aliens,35,3.0,iPhone / iPad / Android,4,游戏 / 横版过关 / 冒险,蛮可爱的，想起了洛克人,https://img1.doubanio.com/lpic/s29475067.jpg
12,阿斯泰利克斯和奥贝利克斯回归超级大冒险 ASTERIX & OBELIX XXL: ROMASTERED,25,3.5,PC / Mac / PS4 / Xbox One / Nintendo Switch,0,游戏 / 冒险 / 动作,,https://img2.doubanio.com/lpic/s33719802.jpg
13,狩魔者2：新篇章 Demon Hunter 2: New Chapter,25,4.0,PC / Mac,3,游戏 / 益智 / 冒险,,https://img1.doubanio.com/lpic/s33853797.jpg
14,X战警2：金刚狼复仇 X Men 2 Wolverines Revenge,35,3.5,PC / PS2 / Xbox / NGC/GameCube / GBA,2,游戏 / 角色扮演 / 冒险 / 动作,gba横版。,https://img9.doubanio.com/lpic/s33777516.jpg
15,枪灵少女,20,4.5,PC,3,游戏 / 射击 / 冒险,作为一款黄油来说，CG太少，而且质量较差，玩了10分钟就退款了......,https://img1.doubanio.com/f/shire/83b60b0cec1ee0e57e3f9996384746b916beadf8/pics/thing-default-lpic.gif
16,蒸汽堡 Steamburg,40,4.0,PC / Mac / iPhone / iPad / Nintendo Switch,0,游戏 / 益智 / 角色扮演 / 冒险,,https://img1.doubanio.com/lpic/s29600549.jpg
17,无处逃生 Neverout,20,3.0,PC / Android / PS4 / Xbox One / Nintendo Switch,2,游戏 / 冒险,1分钟催吐模拟器。,https://img2.doubanio.com/lpic/s33854682.jpg
18,时光旅店 Hotel Collector's Edition,30,4.5,PC,1,游戏 / 益智 / 冒险,,https://img1.doubanio.com/lpic/s29630098.jpg
19,黑暗与火焰：重生 Darkness and Flame: Born of Fire,20,4.5,PC / Mac / iPhone / iPad / Android,9,游戏 / 冒险 / 策略,《密室逃脱17守护公寓》，新故事新女主，害挺可爱的，但是为什么FB公司的第一视角都是妹子呢……感觉FB在有意识地缩减地图跨度，这部难度不大，体验良好～,https://img9.doubanio.com/lpic/s33588886.jpg
0,女装神话 Trap Legend,35,4.0,PC,6,游戏 / 冒险,没有分支，全程播片流，唉，希望制作组越来越好吧,https://img9.doubanio.com/lpic/s33692634.jpg
1,僵尸安全屋日记2 Zafehouse Diaries 2,20,3.5,PC / Mac,3,游戏 / 模拟 / 角色扮演 / 冒险 / 策略,,https://img2.doubanio.com/lpic/s29481293.jpg
2,天域：大山之心 Skyland: Heart of the Mountain,30,4.0,PC / Mac / Linux,4,游戏 / 冒险,还好吧，有点无聊~,https://img9.doubanio.com/lpic/s33654965.jpg
3,彼岸晴空 Hazel Sky,35,3.5,PC / PS4 / Xbox One / Nintendo Switch,6,游戏 / 冒险 / 动作,游戏的谜题设置太过简单，最大的乐趣反而是收集物品，通过只言片语的记载不断了解世界观背景，音乐与艺术被打压的现实，极端的社会结构导致被压迫的一方暴起，最终充斥工业技术的天空之城被毁，一片废墟，再到开头剧情的坠落消失，起始亦是终,https://img9.doubanio.com/lpic/s33605465.jpg
4,波波罗克物语外传 POPOROGUE ポポローグ,35,4.0,PS,0,游戏 / 角色扮演 / 冒险 / 动作,,https://img9.doubanio.com/lpic/s33858424.jpg
5,神奇计划J2：科鲁罗之森的朱赛特 Wonder Project J2：Koruro no Mori no Jozet,30,3.5,N64/任天堂64,0,游戏 / 冒险,占个位置,https://img1.doubanio.com/lpic/s33858417.jpg
6,睡衣山姆 Pajama Sam Vol. 1,40,4.0,PC / Mac / Linux,0,游戏 / 冒险,,https://img1.doubanio.com/lpic/s33859978.jpg
7,外星地球 Alien Earth,35,4.0,PC,0,游戏 / 角色扮演 / 冒险 / 动作,,https://img2.doubanio.com/lpic/s33860321.jpg
8,Pesterquest,30,4.5,PC,0,游戏 / 角色扮演 / 冒险,游戏包附带，无汉化完全没兴趣……,https://img9.doubanio.com/lpic/s33861945.jpg
9,蒙道恩 Mundaun,30,4.5,PC / PS4 / Xbox One / Nintendo Switch / PS5 / XSX,16,游戏 / 益智 / 冒险,不会玩的。,https://img2.doubanio.com/lpic/s33840762.jpg
10,小风筝 Little Kite,25,4.5,PC / Mac / Nintendo Switch,3,游戏 / 冒险 / 策略,流程很短 喜欢这个画风和题材但是剧情有点虎头蛇尾,https://img1.doubanio.com/lpic/s29478447.jpg
11,二之国：交错世界 二ノ国：Cross Worlds,30,4.0,iPhone / iPad / Android,18,游戏 / 角色扮演 / 冒险,"这个游戏可以离谱到什么地步呢？
在完全自动化战斗的情况下，野怪刷新速度居然完全无法满足你做任务/搬砖的需求，最后就是这游戏在自己玩自己，你只要敢把手机永久亮屏插上电，这玩意能给你运行到地老天荒。
突然感觉挖矿还是很有意义的，虽然是在内卷，但是至少卷到了，这游戏就纯内耗，浪费晶体管浪费电浪费人生。",https://img2.doubanio.com/lpic/s33863661.jpg
12,埃尔希乔-荒野西部的传说 El Hijo - A Wild West Tale,25,3.5,PC / Mac / PS4 / Xbox One / Nintendo Switch,9,游戏 / 角色扮演 / 冒险 / 策略,bug多 容易卡死 浪费精力和时间 为了不继续浪费时间 只能选择卸载...,https://img9.doubanio.com/lpic/s33295735.jpg
13,迷失天使 Lost Angel,35,3.0,PC,2,游戏 / 冒险,,https://img9.doubanio.com/lpic/s33863975.jpg
14,你必须挺过去 You Must Survive,40,4.0,PC,0,游戏 / 射击 / 冒险,,https://img3.doubanio.com/lpic/s33863990.jpg
15,穿越魔界 Across the Demon Realm,35,4.5,PC,0,游戏 / 角色扮演 / 冒险 / 策略 / 动作,,https://img9.doubanio.com/lpic/s33863985.jpg
16,MASAGORO,25,4.0,PC,0,游戏 / 冒险,,https://img2.doubanio.com/lpic/s33863992.jpg
17,卡西迪 Cassidy,35,3.0,PC,0,游戏 / 冒险,,https://img9.doubanio.com/lpic/s33863994.jpg
18,极地觉醒 Arctic Awakening,25,3.5,PC / PS4 / Xbox One / PS5 / XSX,0,游戏 / 冒险,,https://img3.doubanio.com/lpic/s33864070.jpg
19,猫尾 Cattails,30,3.0,PC / Mac / Nintendo Switch,11,游戏 / 模拟 / 角色扮演 / 冒险,猫露谷物语，挺好玩的。战斗很好地还原了猫猫捕食的方式，还能挖矿当领主结婚生小猫。缺点我觉得是人物立绘有点丑，另外npc性格塑造的不够立体。另外没有官方中文版。也不允许有创意工坊。,https://img3.doubanio.com/lpic/s29440920.jpg
0,遗产3：力量之树 The Legacy 3: The Tree of Might,30,3.5,PC / Mac / iPhone / Android,9,游戏 / 冒险 / 策略,《密室逃脱糖果乐园》，剧情是个啥，跟糖果有什么关系请问？一把小刀走天下，半道扔掉换大锤。难度不大，中规中矩，精致流畅，一气呵成，就是下回咱把女主画好看点可以吗！,https://img2.doubanio.com/lpic/s33641221.jpg
1,球的挑战 Ball Challenge,20,3.5,PC,0,游戏 / 冒险,,https://img2.doubanio.com/lpic/s33865182.jpg
2,征服者的钟声 Maestria World,35,3.0,Android,4,游戏 / 益智 / 冒险,乍一看还以为是纪念碑谷的仿制之作，结果玩下来完全不一样？！！画风唯美，但关卡设计实在是有点无趣。。。胜在很短,https://img1.doubanio.com/lpic/s28684789.jpg
3,暗月 Dark Moon,35,4.0,PC,0,游戏 / 即时战略 / 模拟 / 角色扮演 / 冒险 / 策略,,https://img9.doubanio.com/lpic/s33867225.jpg
4,猫女士 Cat Lady,35,3.0,PC,1,游戏 / 射击 / 冒险,Buggy 鼠标单另控制射击方向很容易就跑偏，不如设计成方向键直接同时控制人物的朝向/前进方向/射击方向 。进攻方式单一而且效率很低  敌人看着蠢萌实则各个都狡猾且身怀绝技 打不过打不过,https://img1.doubanio.com/lpic/s33867217.jpg
5,死亡笔记 L序章 螺旋陷阱 L the proLogue to DEATH NOTE 螺旋の罠,40,4.0,NDS,2,游戏 / 冒险,不是在玩，是已买…,https://img9.doubanio.com/lpic/s29799126.jpg
6,命运的阴影 シャドウ・オブ・メモリーズ,25,3.0,PC / PS2 / Xbox / PSP,1,游戏 / 冒险,,https://img2.doubanio.com/lpic/s28057753.jpg
7,恐惧专卖7：昔日之城 Fear For Sale7: City Of The Past,25,4.0,PC / Mac,2,游戏 / 益智 / 冒险,,https://img3.doubanio.com/lpic/s33867920.jpg
